Employee Name, Job Title, Base Pay, Overtime Pay, Other Pay, Benefits, Total Pay & Benefits, Year, Notes, Agency, Status
"Not Provided","Teachg Asst-Gship",32064.0,0.0,10326.0,0.0,42390.0,2022,"None","University of California",
"Not provided","Teachg Asst-Gship",38144.0,0.0,107.0,4132.0,42383.0,2020,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",36596.0,0.0,1031.0,4733.0,42360.0,2016,"None","University of California",
"Not Provided","Teachg Asst-Gship",42338.0,0.0,0.0,0.0,42338.0,2022,"None","University of California",
"Not provided","Teachg Asst-Gship",42326.0,0.0,0.0,0.0,42326.0,2020,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",42208.0,0.0,100.0,0.0,42308.0,2018,"None","University of California",
"Not provided","Teachg Asst-1/10-Non Gship",31969.0,0.0,9666.0,657.0,42292.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",37737.0,0.0,4546.0,0.0,42283.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",42276.0,0.0,0.0,0.0,42276.0,2019,"None","University of California",
"Not provided","Teachg Asst-Gship",42276.0,0.0,0.0,0.0,42276.0,2019,"None","University of California",
"**** ****","Teachg Asst-Gship",36836.0,0.0,0.0,5436.0,42272.0,2021,"None","University of California",
"Not Provided","Teachg Asst-Gship",34695.0,0.0,7576.0,0.0,42271.0,2023,"None","University of California",
"Not provided","Teachg Asst-1/10-Non Gship",36811.0,0.0,1833.0,3624.0,42268.0,2020,"None","University of California",
"Not provided","Teachg Asst-1/10-Gship",42256.0,0.0,0.0,0.0,42256.0,2020,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",33623.0,0.0,100.0,8522.0,42245.0,2018,"None","University of California",
"Not provided","Teachg Asst-1/10-Gship",42224.0,0.0,0.0,0.0,42224.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",36826.0,0.0,0.0,5397.0,42223.0,2022,"None","University of California",
"**** ****","Teachg Asst-Gship",42199.0,0.0,0.0,0.0,42199.0,2021,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",42173.0,0.0,0.0,0.0,42173.0,2016,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",42173.0,0.0,0.0,0.0,42173.0,2016,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",42154.0,0.0,0.0,0.0,42154.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",38374.0,0.0,0.0,3779.0,42153.0,2019,"None","University of California",
"Not provided","Teachg Asst-Gship",38718.0,0.0,800.0,2626.0,42144.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",37882.0,0.0,4226.0,0.0,42108.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",32287.0,0.0,9816.0,0.0,42103.0,2022,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",42099.0,0.0,0.0,0.0,42099.0,2016,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",32416.0,215.0,700.0,8760.0,42091.0,2015,"None","University of California",
"Not Provided","Teachg Asst-Gship",36009.0,0.0,6079.0,0.0,42088.0,2023,"None","University of California",
"Not provided","Teachg Asst-1/10-Non Gship",31757.0,0.0,10310.0,0.0,42067.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",42067.0,0.0,0.0,0.0,42067.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",22519.0,0.0,19541.0,0.0,42060.0,2013,"None","University of California",
"Not Provided","Teachg Asst-Gship",25545.0,0.0,16487.0,0.0,42032.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",38162.0,0.0,3867.0,0.0,42029.0,2016,"None","University of California",
"Not provided","Teachg Asst-Gship",42011.0,0.0,0.0,0.0,42011.0,2019,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",42003.0,0.0,0.0,0.0,42003.0,2016,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41999.0,0.0,0.0,0.0,41999.0,2017,"None","University of California",
"Not Provided","Teachg Asst-Gship",41985.0,0.0,0.0,0.0,41985.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",41985.0,0.0,0.0,0.0,41985.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",22842.0,0.0,19142.0,0.0,41984.0,2018,"None","University of California",
"Not provided","Teachg Asst-1/10-Gship",31672.0,0.0,10310.0,0.0,41982.0,2020,"None","University of California",
"Not provided","Teachg Asst-Non Gship",33659.0,0.0,8320.0,0.0,41979.0,2020,"None","University of California",
"**** ****","Teachg Asst-Gship",32289.0,0.0,9690.0,0.0,41979.0,2021,"None","University of California",
"Not Provided","Teachg Asst-Gship",33484.0,0.0,8452.0,0.0,41936.0,2022,"None","University of California",
"Not provided","Teachg Asst-Gship",37402.0,0.0,1067.0,3466.0,41935.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",40602.0,0.0,0.0,1324.0,41926.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",33270.0,0.0,0.0,8648.0,41918.0,2019,"None","University of California",
"Not Provided","Teachg Asst-Gship",2980.0,0.0,0.0,38934.0,41914.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",40909.0,0.0,1000.0,0.0,41909.0,2023,"None","University of California",
"**** ****","Teachg Asst-Gship",34055.0,145.0,97.0,7609.0,41906.0,2021,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41902.0,0.0,0.0,0.0,41902.0,2016,"None","University of California",
"Not provided","Teachg Asst-Gship",39270.0,0.0,0.0,2626.0,41896.0,2019,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41884.0,0.0,0.0,0.0,41884.0,2017,"None","University of California",
"**** ****","Teachg Asst-1/10-Gship",41006.0,0.0,0.0,875.0,41881.0,2021,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",37468.0,0.0,4411.0,0.0,41879.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",41871.0,0.0,0.0,0.0,41871.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",37322.0,0.0,4546.0,0.0,41868.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",41831.0,0.0,0.0,0.0,41831.0,2020,"None","University of California",
"Not provided","Teachg Asst-Gship",41798.0,0.0,0.0,0.0,41798.0,2019,"None","University of California",
"Not provided","Teachg Asst-Gship",41798.0,0.0,0.0,0.0,41798.0,2019,"None","University of California",
"Not provided","Teachg Asst-Gship",32123.0,0.0,9669.0,0.0,41792.0,2019,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41688.0,0.0,100.0,0.0,41788.0,2018,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41688.0,0.0,100.0,0.0,41788.0,2018,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41688.0,0.0,100.0,0.0,41788.0,2018,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41688.0,0.0,100.0,0.0,41788.0,2018,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41688.0,0.0,100.0,0.0,41788.0,2018,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41688.0,0.0,100.0,0.0,41788.0,2018,"None","University of California",
"Not Provided","Teachg Asst-Gship",41785.0,0.0,0.0,0.0,41785.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",41782.0,0.0,0.0,0.0,41782.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",41772.0,0.0,0.0,0.0,41772.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",25390.0,0.0,16380.0,0.0,41770.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",41764.0,0.0,0.0,0.0,41764.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",41746.0,0.0,0.0,0.0,41746.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",27848.0,0.0,5842.0,8048.0,41738.0,2016,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",37769.0,0.0,3950.0,0.0,41719.0,2018,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41713.0,0.0,0.0,0.0,41713.0,2017,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",31186.0,0.0,10526.0,0.0,41712.0,2018,"None","University of California",
"Not Provided","Teachg Asst-Gship",41702.0,0.0,0.0,0.0,41702.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",37698.0,0.0,4000.0,0.0,41698.0,2023,"None","University of California",
"**** ****","Teachg Asst-Gship",31319.0,0.0,10361.0,0.0,41680.0,2021,"None","University of California",
"Not Provided","Teachg Asst-Gship",41678.0,0.0,0.0,0.0,41678.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",37552.0,0.0,2200.0,1919.0,41671.0,2019,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41666.0,0.0,0.0,0.0,41666.0,2016,"None","University of California",
"Not Provided","Teachg Asst-Gship",26437.0,84.0,15110.0,0.0,41631.0,2023,"None","University of California",
"**** ****","Teachg Asst-Gship",41627.0,0.0,0.0,0.0,41627.0,2021,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",31210.0,0.0,10414.0,0.0,41624.0,2023,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",32182.0,0.0,9436.0,0.0,41618.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41607.0,0.0,0.0,0.0,41607.0,2016,"None","University of California",
"**** ****","Teachg Asst-Gship",31693.0,0.0,9880.0,0.0,41573.0,2021,"None","University of California",
"Not provided","Teachg Asst-Gship",41570.0,0.0,0.0,0.0,41570.0,2020,"None","University of California",
"Not provided","Teachg Asst-Gship",41570.0,0.0,0.0,0.0,41570.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",41566.0,0.0,0.0,0.0,41566.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",41563.0,0.0,0.0,0.0,41563.0,2020,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",38577.0,0.0,2984.0,0.0,41561.0,2018,"None","University of California",
"Not provided","Teachg Asst-Gship",37737.0,0.0,0.0,3811.0,41548.0,2019,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41546.0,0.0,0.0,0.0,41546.0,2015,"None","University of California",
"Not Provided","Teachg Asst-Gship",30934.0,0.0,10594.0,0.0,41528.0,2023,"None","University of California",
"**** ****","Teachg Asst-Gship",41527.0,0.0,0.0,0.0,41527.0,2021,"None","University of California",
"**** ****","Teachg Asst-Gship",41527.0,0.0,0.0,0.0,41527.0,2021,"None","University of California",
"Not provided","Teachg Asst-Gship",41519.0,0.0,0.0,0.0,41519.0,2019,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41508.0,0.0,0.0,0.0,41508.0,2016,"None","University of California",
"Not Provided","Teachg Asst-Gship",41484.0,0.0,0.0,0.0,41484.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",41480.0,0.0,0.0,0.0,41480.0,2019,"None","University of California",
"Not provided","Teachg Asst-Gship",41480.0,0.0,0.0,0.0,41480.0,2019,"None","University of California",
"Not Provided","Teachg Asst-Gship",36200.0,0.0,5278.0,0.0,41478.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",41475.0,0.0,0.0,0.0,41475.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",41472.0,0.0,0.0,0.0,41472.0,2019,"None","University of California",
"Not Provided","Teachg Asst-Gship",35552.0,425.0,5493.0,0.0,41470.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",41467.0,0.0,0.0,0.0,41467.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",41461.0,0.0,0.0,0.0,41461.0,2019,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",29500.0,0.0,7828.0,4130.0,41458.0,2015,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",34696.0,294.0,6448.0,0.0,41438.0,2013,"None","University of California",
"Not provided","Teachg Asst-1/10-Gship",41432.0,0.0,0.0,0.0,41432.0,2020,"None","University of California",
"Not provided","Teachg Asst-Gship",38897.0,0.0,2525.0,0.0,41422.0,2020,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",38715.0,0.0,0.0,2705.0,41420.0,2017,"None","University of California",
"**** ****","Teachg Asst-Gship",37658.0,0.0,3762.0,0.0,41420.0,2021,"None","University of California",
"Not Provided","Teachg Asst-Gship",23246.0,0.0,18171.0,0.0,41417.0,2022,"None","University of California",
"**** ****","Teachg Asst-Gship",41337.0,0.0,75.0,0.0,41412.0,2021,"None","University of California",
"Not Provided","Teachg Asst-Gship",41412.0,0.0,0.0,0.0,41412.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",29406.0,0.0,9091.0,2912.0,41409.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",39206.0,0.0,0.0,2189.0,41395.0,2020,"None","University of California",
"Not provided","Teachg Asst-Gship",33426.0,0.0,7968.0,0.0,41394.0,2020,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",41373.0,0.0,0.0,0.0,41373.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",32287.0,0.0,7044.0,2035.0,41366.0,2022,"None","University of California",
"Not provided","Teachg Asst-Gship",41201.0,0.0,140.0,0.0,41341.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",31171.0,0.0,2200.0,7969.0,41340.0,2022,"None","University of California",
"Not provided","Teachg Asst-Gship",32904.0,0.0,8430.0,0.0,41334.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",41332.0,0.0,0.0,0.0,41332.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",26281.0,0.0,0.0,15050.0,41331.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",36883.0,0.0,2200.0,2243.0,41326.0,2020,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",41308.0,0.0,0.0,0.0,41308.0,2022,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",31619.0,0.0,1314.0,8371.0,41304.0,2018,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",39738.0,0.0,1542.0,0.0,41280.0,2016,"None","University of California",
"Not provided","Teachg Asst-Gship",41269.0,0.0,0.0,0.0,41269.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",34450.0,0.0,6819.0,0.0,41269.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",39621.0,0.0,281.0,1354.0,41256.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",37723.0,0.0,3522.0,0.0,41245.0,2022,"None","University of California",
"**** ****","Teachg Asst-Gship",41238.0,0.0,0.0,0.0,41238.0,2021,"None","University of California",
"Not Provided","Teachg Asst-Gship",41236.0,0.0,0.0,0.0,41236.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",27643.0,0.0,13592.0,0.0,41235.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",36801.0,0.0,4419.0,0.0,41220.0,2020,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",41214.0,0.0,0.0,0.0,41214.0,2017,"None","University of California",
"Not Provided","Teachg Asst-Gship",41214.0,0.0,0.0,0.0,41214.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",41212.0,0.0,0.0,0.0,41212.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",41212.0,0.0,0.0,0.0,41212.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",41201.0,0.0,0.0,0.0,41201.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",32745.0,0.0,8452.0,0.0,41197.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",36621.0,0.0,4545.0,0.0,41166.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",36103.0,0.0,0.0,5054.0,41157.0,2019,"None","University of California",
"Not Provided","Teachg Asst-Gship",28353.0,0.0,12780.0,0.0,41133.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",32027.0,0.0,9092.0,0.0,41119.0,2023,"None","University of California",
"**** ****","Teachg Asst-1/10-Gship",41118.0,0.0,0.0,0.0,41118.0,2021,"None","University of California",
"Not Provided","Teachg Asst-Gship",32644.0,0.0,8452.0,0.0,41096.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",31149.0,0.0,9946.0,0.0,41095.0,2023,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",41093.0,0.0,0.0,0.0,41093.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",33865.0,0.0,7203.0,0.0,41068.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",39315.0,409.0,0.0,1313.0,41037.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",41018.0,0.0,0.0,0.0,41018.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",35738.0,0.0,5279.0,0.0,41017.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",40999.0,0.0,0.0,0.0,40999.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",31902.0,0.0,9092.0,0.0,40994.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",35197.0,0.0,0.0,5786.0,40983.0,2019,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",40878.0,0.0,100.0,0.0,40978.0,2018,"None","University of California",
"Not provided","Teachg Asst-Gship",40969.0,0.0,0.0,0.0,40969.0,2019,"None","University of California",
"Not Provided","Teachg Asst-Gship",33377.0,0.0,7576.0,0.0,40953.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",25531.0,0.0,15418.0,0.0,40949.0,2023,"None","University of California",
"Not provided","Teachg Asst-1/10-Gship",40936.0,0.0,0.0,0.0,40936.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",29406.0,0.0,11525.0,0.0,40931.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",35898.0,0.0,5015.0,0.0,40913.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",34519.0,0.0,3984.0,2407.0,40910.0,2020,"None","University of California",
"**** ****","Teachg Asst-Gship",37484.0,0.0,3420.0,0.0,40904.0,2021,"None","University of California",
"Not provided","Teachg Asst-Gship",40903.0,0.0,0.0,0.0,40903.0,2019,"None","University of California",
"Not Provided","Teachg Asst-Gship",36102.0,0.0,4800.0,0.0,40902.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",39816.0,0.0,0.0,1080.0,40896.0,2019,"None","University of California",
"Not provided","Teachg Asst-Gship",40890.0,0.0,0.0,0.0,40890.0,2019,"None","University of California",
"Not provided","Teachg Asst-1/10-Gship",40881.0,0.0,0.0,0.0,40881.0,2020,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",40880.0,0.0,0.0,0.0,40880.0,2023,"None","University of California",
"Not provided","Teachg Asst-1/10-Gship",39426.0,0.0,1449.0,0.0,40875.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",37078.0,0.0,3788.0,0.0,40866.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",35108.0,0.0,5753.0,0.0,40861.0,2022,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",30445.0,0.0,10414.0,0.0,40859.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",39506.0,0.0,1350.0,0.0,40856.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",28561.0,0.0,592.0,11693.0,40846.0,2017,"None","University of California",
"Not Provided","Teachg Asst-Gship",24580.0,0.0,16264.0,0.0,40844.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",32382.0,0.0,8452.0,0.0,40834.0,2022,"None","University of California",
"**** ****","Teachg Asst-1/10-Gship",40830.0,0.0,0.0,0.0,40830.0,2021,"None","University of California",
"Not provided","Teachg Asst-Gship",35018.0,0.0,5807.0,0.0,40825.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",39696.0,116.0,0.0,1012.0,40824.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",24394.0,0.0,4653.0,11771.0,40818.0,2019,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",32568.0,0.0,8243.0,0.0,40811.0,2018,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",40809.0,0.0,0.0,0.0,40809.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",40806.0,0.0,0.0,0.0,40806.0,2019,"None","University of California",
"Not Provided","Teachg Asst-Gship",36257.0,0.0,4546.0,0.0,40803.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",36257.0,0.0,4546.0,0.0,40803.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",40801.0,0.0,0.0,0.0,40801.0,2018,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",29755.0,0.0,11038.0,0.0,40793.0,2015,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",29013.0,0.0,11763.0,0.0,40776.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",28596.0,0.0,1192.0,10983.0,40771.0,2017,"None","University of California",
"Not Provided","Teachg Asst-Gship",40769.0,0.0,0.0,0.0,40769.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",32304.0,0.0,8452.0,0.0,40756.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",38365.0,0.0,0.0,2378.0,40743.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",35777.0,0.0,3350.0,1595.0,40722.0,2020,"None","University of California",
"Not provided","Teachg Asst-Gship",40689.0,0.0,0.0,0.0,40689.0,2019,"None","University of California",
"Not Provided","Teachg Asst-Gship",32235.0,0.0,8452.0,0.0,40687.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",40684.0,0.0,0.0,0.0,40684.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",31506.0,0.0,0.0,9171.0,40677.0,2014,"None","University of California",
"Not Provided","Teachg Asst-Gship",33857.0,0.0,6819.0,0.0,40676.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",26281.0,0.0,1106.0,13269.0,40656.0,2017,"None","University of California",
"**** ****","Teachg Asst-1/10-Gship",40630.0,0.0,0.0,0.0,40630.0,2021,"None","University of California",
"Not Provided","Teachg Asst-Gship",33554.0,0.0,7076.0,0.0,40630.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",26297.0,0.0,14331.0,0.0,40628.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",30422.0,0.0,10206.0,0.0,40628.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",40627.0,0.0,0.0,0.0,40627.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",23868.92,0.0,16754.4,0.0,40623.32,2012,"None","University of California",
"Not Provided","Teachg Asst-Gship",40623.0,0.0,0.0,0.0,40623.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",40623.0,0.0,0.0,0.0,40623.0,2023,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",40621.0,0.0,0.0,0.0,40621.0,2023,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",40621.0,0.0,0.0,0.0,40621.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",40618.0,0.0,0.0,0.0,40618.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",40618.0,0.0,0.0,0.0,40618.0,2023,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",40611.0,0.0,0.0,0.0,40611.0,2022,"None","University of California",
"Not provided","Teachg Asst-Gship",30332.0,0.0,10276.0,0.0,40608.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",40602.0,0.0,0.0,0.0,40602.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",40602.0,0.0,0.0,0.0,40602.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",40602.0,0.0,0.0,0.0,40602.0,2023,"None","University of California",
"Not provided","Teachg Asst-1/10-Gship",38816.0,0.0,0.0,1782.0,40598.0,2020,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",40590.0,0.0,0.0,0.0,40590.0,2017,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",40590.0,0.0,0.0,0.0,40590.0,2017,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",40590.0,0.0,0.0,0.0,40590.0,2017,"None","University of California",
"Not provided","Teachg Asst-Gship",40583.0,0.0,0.0,0.0,40583.0,2020,"None","University of California",
"Not provided","Teachg Asst-1/10-Gship",40582.0,0.0,0.0,0.0,40582.0,2020,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",40582.0,0.0,0.0,0.0,40582.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",40581.0,0.0,0.0,0.0,40581.0,2019,"None","University of California",
"Not Provided","Teachg Asst-Gship",36035.0,0.0,4546.0,0.0,40581.0,2023,"None","University of California",
"**** ****","Teachg Asst-Gship",22720.0,0.0,17854.0,0.0,40574.0,2021,"None","University of California",
"Not Provided","Teachg Asst-Gship",40573.0,0.0,0.0,0.0,40573.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",35525.0,0.0,2200.0,2842.0,40567.0,2020,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",40545.0,0.0,0.0,0.0,40545.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",34658.0,0.0,5886.0,0.0,40544.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",31441.0,0.0,9092.0,0.0,40533.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",40521.0,0.0,0.0,0.0,40521.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",34022.0,0.0,6035.0,458.0,40515.0,2022,"None","University of California",
"Not provided","Teachg Asst-Gship",40512.0,0.0,0.0,0.0,40512.0,2020,"None","University of California",
"Not provided","Teachg Asst-Gship",40512.0,0.0,0.0,0.0,40512.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",40507.0,0.0,0.0,0.0,40507.0,2022,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",40506.0,0.0,0.0,0.0,40506.0,2022,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",40506.0,0.0,0.0,0.0,40506.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",30444.0,0.0,7679.0,2383.0,40506.0,2023,"None","University of California",
"Not provided","Teachg Asst-Gship",38482.0,0.0,710.0,1313.0,40505.0,2019,"None","University of California",
"Not Provided","Teachg Asst-Gship",40487.0,0.0,0.0,0.0,40487.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",40479.0,0.0,0.0,0.0,40479.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",40477.0,0.0,0.0,0.0,40477.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",39044.0,0.0,1432.0,0.0,40476.0,2022,"None","University of California",
"Not Provided","Teachg Asst-Gship",35925.0,0.0,4545.0,0.0,40470.0,2023,"None","University of California",
"**** ****","Teachg Asst-Gship",35940.0,0.0,4527.0,0.0,40467.0,2021,"None","University of California",
"Not Provided","Teachg Asst-Gship",40467.0,0.0,0.0,0.0,40467.0,2023,"None","University of California",
"Not Provided","Teachg Asst-Gship",36679.0,0.0,3788.0,0.0,40467.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",35492.0,0.0,4971.0,0.0,40463.0,2016,"None","University of California",
"**** ****","Teachg Asst-Gship",40453.0,0.0,0.0,0.0,40453.0,2021,"None","University of California",
"Not provided","Teachg Asst-Gship",40438.0,0.0,0.0,0.0,40438.0,2020,"None","University of California",
"Not Provided","Teachg Asst-Gship",27121.0,0.0,10565.0,2748.0,40434.0,2022,"None","University of California",
"Not Provided","Teachg Asst-1/10-Gship",28661.0,0.0,11763.0,0.0,40424.0,2023,"None","University of California",
"Not provided","TEACHG ASST-GSHIP",40403.0,0.0,0.0,0.0,40403.0,2018,"None","University of California",
